wl_um,n,k
0.82,1.37961811815,2.62592586797e-20
0.83,1.3795242347,2.2937321547e-20
0.84,1.37943249166,2.00954703648e-20
0.85,1.37934278039,1.76574485715e-20
0.86,1.37925498294,1.5559825863e-20
0.87,1.37916899204,1.37486077523e-20
0.88,1.37908470588,1.2180133349e-20
0.89,1.37900203728,1.08181714963e-20
0.9,1.3789209009,9.63297073964e-21
0.91,1.3788412062,8.59816495948e-21
0.92,1.37876287455,7.69221198156e-21
0.93,1.37868582246,6.89687141474e-21
0.94,1.37860999823,6.19791652143e-21
0.95,1.37853531623,5.58143200161e-21
0.96,1.37846171801,5.03647207264e-21
0.97,1.37838915351,4.55416955701e-21
0.98,1.37831754345,4.12577979566e-21
0.99,1.3782468541,3.74492925194e-21
1,1.37817701171,3.40545440067e-21
1.01,1.37810796862,3.1020708954e-21
1.02,1.37803971894,2.83093222366e-21
1.03,1.37797216472,2.58779004045e-21
1.04,1.37790527508,2.36934179418e-21
1.05,1.3778390178,2.1727865988e-21
1.06,1.3777733489,1.99563156029e-21
1.07,1.37770822614,1.83569449761e-21
1.08,1.37764361033,1.6910844179e-21
1.09,1.37757946141,1.56008349583e-21
1.1,1.37751579919,1.44131665436e-21
1.11,1.37745252313,1.3333927575e-21
1.12,1.37738960009,1.235155618e-21
1.13,1.37732705834,1.14568410991e-21
1.14,1.37726480252,1.06398769478e-21
1.15,1.37720281974,9.8930315022e-22
1.16,1.37714109327,9.20951770103e-22
1.17,1.37707965689,8.58536975757e-22
1.18,1.37701837943,8.02235040576e-22
1.19,1.37695729531,7.59167273559e-22
1.2,1.37689631025,7.90445203915e-22
1.21,1.37683551963,1.35567420258e-21
1.22,1.37677477876,5.40000069154e-21
1.23,1.37671414026,3.27225890527e-20
1.24,1.37665356316,1.89790691224e-19
1.25,1.37659296757,1.09915613871e-18
1.26,1.37653243542,5.64886781423e-18
1.27,1.37647180018,2.85997336856e-17
1.28,1.37641116002,1.31265795015e-16
1.29,1.37635046427,5.74200119309e-16
1.3,1.37628962044,2.38146417323e-15
1.31,1.37622868429,9.16308460941e-15
1.32,1.37616756679,3.39450309243e-14
1.33,1.37610630093,1.19528055231e-13
1.34,1.37604480158,3.96404940888e-13
1.35,1.3759830931,1.24559640598e-12
1.36,1.37592103676,3.78879182655e-12
1.37,1.37585874421,1.10089056284e-11
1.38,1.37579611395,3.05007500894e-11
1.39,1.3757330442,8.09387553086e-11
1.4,1.37566962109,2.05892846131e-10
1.41,1.37560571113,5.03825341187e-10
1.42,1.37554124463,1.18830445523e-09
1.43,1.37547627284,2.70207965888e-09
1.44,1.37541062465,5.93905346701e-09
1.45,1.3753443514,1.26164802063e-08
1.46,1.37527724433,2.59660021396e-08
1.47,1.37520927568,5.17919397399e-08
1.48,1.37514033962,1.00210227162e-07
1.49,1.37507029806,1.88273171926e-07
1.5,1.37499908232,3.43557299498e-07
1.51,1.37492641069,6.0996016431e-07
1.52,1.37485222411,1.05343281328e-06
1.53,1.37477618146,1.77279769431e-06
1.54,1.37469813781,2.90740845401e-06
1.55,1.37461777027,4.65932041403e-06
1.56,1.37453483145,7.30913059357e-06
1.57,1.37444898287,1.12022693675e-05
1.58,1.37436002339,1.67819267052e-05
1.59,1.37426780397,2.45869192158e-05
1.6,1.37417192863,3.54142972374e-05
1.61,1.3740725318,4.99519510822e-05
1.62,1.37396969141,6.905453018e-05
1.63,1.37386363952,9.38230339419e-05
1.64,1.37375475107,0.000125266917305
1.65,1.3736439754,0.000164185025772
1.66,1.37353219304,0.000211867322032
1.67,1.37342052457,0.000268982509559
1.68,1.37331064391,0.000336022706954
1.69,1.37320430674,0.000413766161531
1.7,1.37310311549,0.000501782940043
1.71,1.37300944195,0.000600386519617
1.72,1.37292492926,0.000708233274834
1.73,1.37285190774,0.000824623800838
1.74,1.37279167684,0.000947811026002
1.75,1.37274625494,0.00107597214176
1.76,1.37271622851,0.00120686652877
1.77,1.37270304139,0.00133794654049
1.78,1.37270607742,0.00146666642954
1.79,1.372726273,0.00159017563432
1.8,1.37276178142,0.00170612491737
1.81,1.37281220889,0.00181169052849
1.82,1.37287553531,0.00190484261562
1.83,1.3729497628,0.00198395635512
1.84,1.37303289521,0.002046603408
1.85,1.37312215026,0.00209274737647
1.86,1.37321494986,0.00212133151851
1.87,1.37330881629,0.00213188526303
1.88,1.37340114226,0.00212537953979
1.89,1.37348956034,0.00210226919235
1.9,1.37357165618,0.00206309926221
1.91,1.37364577158,0.00200993837684
1.92,1.37371037183,0.0019443046075
1.93,1.37376389329,0.00186752511139
1.94,1.37380543443,0.00178172716381
1.95,1.37383465602,0.00168887793621
1.96,1.3738512424,0.0015908610484
1.97,1.37385501781,0.00148934356495
1.98,1.37384604564,0.00138602405
1.99,1.3738251637,0.00128254129772
2,1.37379299628,0.00118019496308
2.01,1.3737503226,0.00108018634927
2.02,1.37369804333,0.000983546586199
2.03,1.37363683144,0.000891010583467
2.04,1.3735679007,0.000803340644632
2.05,1.37349224694,0.000720850104146
2.06,1.373410855,0.00064387445033
2.07,1.37332465278,0.000572583059742
2.08,1.3732344441,0.000506971225255
2.09,1.37314111468,0.00044704183984
2.1,1.37304529423,0.000392587483333
2.11,1.37294772464,0.00034344934294
2.12,1.37284887918,0.000299311940261
2.13,1.3727493474,0.000259917384037
2.14,1.37264945343,0.000224915331159
2.15,1.37254964278,0.000193992743503
2.16,1.37245010626,0.000166758127354
